item_id,generator,model,task,domain,concept_id,concept,output,text,content_json,model_file
claude_B_C18,Anthropic Claude,Anthropic Claude,B,Biology,C18,光合作用与细胞呼吸,"{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""title"":""植物的双面生活"",""scene"":""晚上没有光，植物停止光合，但还在呼吸消耗氧气，这让小丽很惊讶。"",""tags"":[""光合作用"",""细胞呼吸"",""全天进行""],""warning"":""植物不只白天呼吸，细胞呼吸全天都在进行。""}","{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""title"":""植物的双面生活"",""scene"":""晚上没有光，植物停止光合，但还在呼吸消耗氧气，这让小丽很惊讶。"",""tags"":[""光合作用"",""细胞呼吸"",""全天进行""],""warning"":""植物不只白天呼吸，细胞呼吸全天都在进行。""}","{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""title"":""植物的双面生活"",""scene"":""晚上没有光，植物停止光合，但还在呼吸消耗氧气，这让小丽很惊讶。"",""tags"":[""光合作用"",""细胞呼吸"",""全天进行""],""warning"":""植物不只白天呼吸，细胞呼吸全天都在进行。""}",claude.txt
claude_B_C19,Anthropic Claude,Anthropic Claude,B,Geoscience,C19,板块构造,"{""id"":""C19"",""concept"":""板块构造"",""title"":""大陆在移动"",""scene"":""地理课上，老师把南美洲和非洲地图拼在一起，轮廓竟然吻合。"",""tags"":[""板块运动"",""大陆漂移"",""软流圈""],""warning"":""大陆不是漂浮在水上，是随板块整体移动。""}","{""id"":""C19"",""concept"":""板块构造"",""title"":""大陆在移动"",""scene"":""地理课上，老师把南美洲和非洲地图拼在一起，轮廓竟然吻合。"",""tags"":[""板块运动"",""大陆漂移"",""软流圈""],""warning"":""大陆不是漂浮在水上，是随板块整体移动。""}","{""id"":""C19"",""concept"":""板块构造"",""title"":""大陆在移动"",""scene"":""地理课上，老师把南美洲和非洲地图拼在一起，轮廓竟然吻合。"",""tags"":[""板块运动"",""大陆漂移"",""软流圈""],""warning"":""大陆不是漂浮在水上，是随板块整体移动。""}",claude.txt
claude_B_C20,Anthropic Claude,Anthropic Claude,B,Geoscience,C20,地质时间,"{""id"":""C20"",""concept"":""地质时间"",""title"":""人类只是一瞬"",""scene"":""老师把46亿年压缩成一年，人类出现在最后几分钟，同学们沉默了。"",""tags"":[""地质时间"",""时间尺度"",""人类历史""],""warning"":""地质时间以百万年计，人类历史极为短暂。""}","{""id"":""C20"",""concept"":""地质时间"",""title"":""人类只是一瞬"",""scene"":""老师把46亿年压缩成一年，人类出现在最后几分钟，同学们沉默了。"",""tags"":[""地质时间"",""时间尺度"",""人类历史""],""warning"":""地质时间以百万年计，人类历史极为短暂。""}","{""id"":""C20"",""concept"":""地质时间"",""title"":""人类只是一瞬"",""scene"":""老师把46亿年压缩成一年，人类出现在最后几分钟，同学们沉默了。"",""tags"":[""地质时间"",""时间尺度"",""人类历史""],""warning"":""地质时间以百万年计，人类历史极为短暂。""}",claude.txt
claude_B_C21,Anthropic Claude,Anthropic Claude,B,Geoscience,C21,岩石循环,"{""id"":""C21"",""concept"":""岩石循环"",""title"":""石头也有生命"",""scene"":""火山喷出岩浆冷却成岩石，岩石侵蚀后沉积，再被压变质，一直循环。"",""tags"":[""岩石循环"",""变质岩"",""地质过程""],""warning"":""岩石不是永久不变的，在地质时间中不断转化。""}","{""id"":""C21"",""concept"":""岩石循环"",""title"":""石头也有生命"",""scene"":""火山喷出岩浆冷却成岩石，岩石侵蚀后沉积，再被压变质，一直循环。"",""tags"":[""岩石循环"",""变质岩"",""地质过程""],""warning"":""岩石不是永久不变的，在地质时间中不断转化。""}","{""id"":""C21"",""concept"":""岩石循环"",""title"":""石头也有生命"",""scene"":""火山喷出岩浆冷却成岩石，岩石侵蚀后沉积，再被压变质，一直循环。"",""tags"":[""岩石循环"",""变质岩"",""地质过程""],""warning"":""岩石不是永久不变的，在地质时间中不断转化。""}",claude.txt
claude_B_C22,Anthropic Claude,Anthropic Claude,B,Geoscience,C22,地震成因,"{""id"":""C22"",""concept"":""地震成因"",""title"":""断层错动的一刻"",""scene"":""地震时，小镇地面裂开，地质学家说是断层两侧岩石突然错动。"",""tags"":[""断层"",""板块运动"",""地震波""],""warning"":""地震主要来自构造断层，不是地下空洞塌陷。""}","{""id"":""C22"",""concept"":""地震成因"",""title"":""断层错动的一刻"",""scene"":""地震时，小镇地面裂开，地质学家说是断层两侧岩石突然错动。"",""tags"":[""断层"",""板块运动"",""地震波""],""warning"":""地震主要来自构造断层，不是地下空洞塌陷。""}","{""id"":""C22"",""concept"":""地震成因"",""title"":""断层错动的一刻"",""scene"":""地震时，小镇地面裂开，地质学家说是断层两侧岩石突然错动。"",""tags"":[""断层"",""板块运动"",""地震波""],""warning"":""地震主要来自构造断层，不是地下空洞塌陷。""}",claude.txt
claude_B_C23,Anthropic Claude,Anthropic Claude,B,Geoscience,C23,火山与板块边界,"{""id"":""C23"",""concept"":""火山与板块边界"",""title"":""环太平洋的火圈"",""scene"":""地图课上，同学发现火山几乎都在海岸边，老师说那是板块边界所在。"",""tags"":[""火山"",""板块边界"",""俯冲带""],""warning"":""火山分布有规律，集中在板块边界，并非随机。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""title"":""环太平洋的火圈"",""scene"":""地图课上，同学发现火山几乎都在海岸边，老师说那是板块边界所在。"",""tags"":[""火山"",""板块边界"",""俯冲带""],""warning"":""火山分布有规律，集中在板块边界，并非随机。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""title"":""环太平洋的火圈"",""scene"":""地图课上，同学发现火山几乎都在海岸边，老师说那是板块边界所在。"",""tags"":[""火山"",""板块边界"",""俯冲带""],""warning"":""火山分布有规律，集中在板块边界，并非随机。""}",claude.txt
claude_B_C24,Anthropic Claude,Anthropic Claude,B,Geoscience,C24,地球内部结构,"{""id"":""C24"",""concept"":""地球内部结构"",""title"":""没人去过地心"",""scene"":""科学家用地震波“透视”地球，发现内核是固态铁镍，而非岩浆。"",""tags"":[""地球内部"",""地震波"",""内核固态""],""warning"":""地球内部不是全部熔融，内核是固态的。""}","{""id"":""C24"",""concept"":""地球内部结构"",""title"":""没人去过地心"",""scene"":""科学家用地震波“透视”地球，发现内核是固态铁镍，而非岩浆。"",""tags"":[""地球内部"",""地震波"",""内核固态""],""warning"":""地球内部不是全部熔融，内核是固态的。""}","{""id"":""C24"",""concept"":""地球内部结构"",""title"":""没人去过地心"",""scene"":""科学家用地震波“透视”地球，发现内核是固态铁镍，而非岩浆。"",""tags"":[""地球内部"",""地震波"",""内核固态""],""warning"":""地球内部不是全部熔融，内核是固态的。""}",claude.txt
claude_B_C25,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C25,温室效应,"{""id"":""C25"",""concept"":""温室效应"",""title"":""地球的玻璃罩"",""scene"":""老师说，没有温室效应地球会冻成冰球，它本是保护我们的机制。"",""tags"":[""温室效应"",""红外辐射"",""自然现象""],""warning"":""温室效应本是自然的，增强才是问题所在。""}","{""id"":""C25"",""concept"":""温室效应"",""title"":""地球的玻璃罩"",""scene"":""老师说，没有温室效应地球会冻成冰球，它本是保护我们的机制。"",""tags"":[""温室效应"",""红外辐射"",""自然现象""],""warning"":""温室效应本是自然的，增强才是问题所在。""}","{""id"":""C25"",""concept"":""温室效应"",""title"":""地球的玻璃罩"",""scene"":""老师说，没有温室效应地球会冻成冰球，它本是保护我们的机制。"",""tags"":[""温室效应"",""红外辐射"",""自然现象""],""warning"":""温室效应本是自然的，增强才是问题所在。""}",claude.txt
claude_B_C26,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C26,天气与气候,"{""id"":""C26"",""concept"":""天气与气候"",""title"":""今天冷≠气候冷"",""scene"":""冬天突然下雪，爷爷说“全球变暖是假的”，气象员摇摇头说这只是天气。"",""tags"":[""天气"",""气候"",""时间尺度""],""warning"":""一次天气异常不能说明气候变化的趋势。""}","{""id"":""C26"",""concept"":""天气与气候"",""title"":""今天冷≠气候冷"",""scene"":""冬天突然下雪，爷爷说“全球变暖是假的”，气象员摇摇头说这只是天气。"",""tags"":[""天气"",""气候"",""时间尺度""],""warning"":""一次天气异常不能说明气候变化的趋势。""}","{""id"":""C26"",""concept"":""天气与气候"",""title"":""今天冷≠气候冷"",""scene"":""冬天突然下雪，爷爷说“全球变暖是假的”，气象员摇摇头说这只是天气。"",""tags"":[""天气"",""气候"",""时间尺度""],""warning"":""一次天气异常不能说明气候变化的趋势。""}",claude.txt
claude_B_C27,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C27,全球变暖与气候变化,"{""id"":""C27"",""concept"":""全球变暖与气候变化"",""title"":""平均值在上升"",""scene"":""科学家展示百年气温曲线，整体上升，尽管某些年份局部偏冷。"",""tags"":[""全球变暖"",""气候变化"",""平均气温""],""warning"":""局部变冷不能否定全球平均气温上升的趋势。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""title"":""平均值在上升"",""scene"":""科学家展示百年气温曲线，整体上升，尽管某些年份局部偏冷。"",""tags"":[""全球变暖"",""气候变化"",""平均气温""],""warning"":""局部变冷不能否定全球平均气温上升的趋势。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""title"":""平均值在上升"",""scene"":""科学家展示百年气温曲线，整体上升，尽管某些年份局部偏冷。"",""tags"":[""全球变暖"",""气候变化"",""平均气温""],""warning"":""局部变冷不能否定全球平均气温上升的趋势。""}",claude.txt
claude_B_C28,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C28,二氧化碳的气候作用,"{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""title"":""植物也爱CO₂"",""scene"":""小宇种花，知道植物需要CO₂，但老师说浓度太高会让地球越来越热。"",""tags"":[""CO₂"",""温室气体"",""气候变暖""],""warning"":""CO₂对植物有益，但过量排放会加剧气候变暖。""}","{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""title"":""植物也爱CO₂"",""scene"":""小宇种花，知道植物需要CO₂，但老师说浓度太高会让地球越来越热。"",""tags"":[""CO₂"",""温室气体"",""气候变暖""],""warning"":""CO₂对植物有益，但过量排放会加剧气候变暖。""}","{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""title"":""植物也爱CO₂"",""scene"":""小宇种花，知道植物需要CO₂，但老师说浓度太高会让地球越来越热。"",""tags"":[""CO₂"",""温室气体"",""气候变暖""],""warning"":""CO₂对植物有益，但过量排放会加剧气候变暖。""}",claude.txt
claude_B_C29,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C29,海洋垃圾与塑料污染,"{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""title"":""看不见的碎片"",""scene"":""渔民捕鱼，网里有鱼也有塑料碎片，塑料早已碎成肉眼难见的微粒。"",""tags"":[""微塑料"",""海洋污染"",""食物链""],""warning"":""塑料不会消失，只会变成更小的微塑料残留。""}","{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""title"":""看不见的碎片"",""scene"":""渔民捕鱼，网里有鱼也有塑料碎片，塑料早已碎成肉眼难见的微粒。"",""tags"":[""微塑料"",""海洋污染"",""食物链""],""warning"":""塑料不会消失，只会变成更小的微塑料残留。""}","{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""title"":""看不见的碎片"",""scene"":""渔民捕鱼，网里有鱼也有塑料碎片，塑料早已碎成肉眼难见的微粒。"",""tags"":[""微塑料"",""海洋污染"",""食物链""],""warning"":""塑料不会消失，只会变成更小的微塑料残留。""}",claude.txt
claude_B_C30,Anthropic Claude,Anthropic Claude,B,Climate/Environment,C30,自然变率与人为影响,"{""id"":""C30"",""concept"":""自然变率与人为影响"",""title"":""自然也会变，但没这么快"",""scene"":""地质学家说，历史上气候也变过，但现在变暖速度远超自然节律。"",""tags"":[""自然变率"",""人为排放"",""变暖速度""],""warning"":""气候变化有自然因素，但当前变暖主要由人类活动驱动。""}","{""id"":""C30"",""concept"":""自然变率与人为影响"",""title"":""自然也会变，但没这么快"",""scene"":""地质学家说，历史上气候也变过，但现在变暖速度远超自然节律。"",""tags"":[""自然变率"",""人为排放"",""变暖速度""],""warning"":""气候变化有自然因素，但当前变暖主要由人类活动驱动。""}","{""id"":""C30"",""concept"":""自然变率与人为影响"",""title"":""自然也会变，但没这么快"",""scene"":""地质学家说，历史上气候也变过，但现在变暖速度远超自然节律。"",""tags"":[""自然变率"",""人为排放"",""变暖速度""],""warning"":""气候变化有自然因素，但当前变暖主要由人类活动驱动。""}",claude.txt
